key,sourceKind,sex,visualRace,age,style,lineage,row,column,relativePath,sourceSheet,imageWidth,imageHeight
rw-guest-sheet29-r04-a30,guest,Female,black,30,sheet29,guest-sheet29-row-04,4,4,assets/ravenwood/portraits/guest/guest_female_black_age30_sheet29_r04_c04.png,assets/ravenwood/guest_portraits/sheets/sheet29.png,194,353
rw-guest-sheet29-r04-a50,guest,Female,black,50,sheet29,guest-sheet29-row-04,4,5,assets/ravenwood/portraits/guest/guest_female_black_age50_sheet29_r04_c05.png,assets/ravenwood/guest_portraits/sheets/sheet29.png,194,353
rw-guest-sheet30-r01-a10,guest,Female,fair,10,sheet30,guest-sheet30-row-01,1,1,assets/ravenwood/portraits/guest/guest_female_fair_age10_sheet30_r01_c01.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r01-a16,guest,Female,fair,16,sheet30,guest-sheet30-row-01,1,2,assets/ravenwood/portraits/guest/guest_female_fair_age16_sheet30_r01_c02.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r01-a24,guest,Female,fair,24,sheet30,guest-sheet30-row-01,1,3,assets/ravenwood/portraits/guest/guest_female_fair_age24_sheet30_r01_c03.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,204,335
rw-guest-sheet30-r01-a30,guest,Female,fair,30,sheet30,guest-sheet30-row-01,1,4,assets/ravenwood/portraits/guest/guest_female_fair_age30_sheet30_r01_c04.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r01-a50,guest,Female,fair,50,sheet30,guest-sheet30-row-01,1,5,assets/ravenwood/portraits/guest/guest_female_fair_age50_sheet30_r01_c05.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r02-a10,guest,Male,olive,10,sheet30,guest-sheet30-row-02,2,1,assets/ravenwood/portraits/guest/guest_male_olive_age10_sheet30_r02_c01.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r02-a16,guest,Male,olive,16,sheet30,guest-sheet30-row-02,2,2,assets/ravenwood/portraits/guest/guest_male_olive_age16_sheet30_r02_c02.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r02-a24,guest,Male,olive,24,sheet30,guest-sheet30-row-02,2,3,assets/ravenwood/portraits/guest/guest_male_olive_age24_sheet30_r02_c03.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,204,335
rw-guest-sheet30-r02-a30,guest,Male,olive,30,sheet30,guest-sheet30-row-02,2,4,assets/ravenwood/portraits/guest/guest_male_olive_age30_sheet30_r02_c04.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r02-a50,guest,Male,olive,50,sheet30,guest-sheet30-row-02,2,5,assets/ravenwood/portraits/guest/guest_male_olive_age50_sheet30_r02_c05.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r03-a10,guest,Female,black,10,sheet30,guest-sheet30-row-03,3,1,assets/ravenwood/portraits/guest/guest_female_black_age10_sheet30_r03_c01.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r03-a16,guest,Female,black,16,sheet30,guest-sheet30-row-03,3,2,assets/ravenwood/portraits/guest/guest_female_black_age16_sheet30_r03_c02.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r03-a24,guest,Female,black,24,sheet30,guest-sheet30-row-03,3,3,assets/ravenwood/portraits/guest/guest_female_black_age24_sheet30_r03_c03.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,204,335
rw-guest-sheet30-r03-a30,guest,Female,black,30,sheet30,guest-sheet30-row-03,3,4,assets/ravenwood/portraits/guest/guest_female_black_age30_sheet30_r03_c04.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r03-a50,guest,Female,black,50,sheet30,guest-sheet30-row-03,3,5,assets/ravenwood/portraits/guest/guest_female_black_age50_sheet30_r03_c05.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r04-a10,guest,Male,eastern,10,sheet30,guest-sheet30-row-04,4,1,assets/ravenwood/portraits/guest/guest_male_eastern_age10_sheet30_r04_c01.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r04-a16,guest,Male,eastern,16,sheet30,guest-sheet30-row-04,4,2,assets/ravenwood/portraits/guest/guest_male_eastern_age16_sheet30_r04_c02.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r04-a24,guest,Male,eastern,24,sheet30,guest-sheet30-row-04,4,3,assets/ravenwood/portraits/guest/guest_male_eastern_age24_sheet30_r04_c03.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,204,335
rw-guest-sheet30-r04-a30,guest,Male,eastern,30,sheet30,guest-sheet30-row-04,4,4,assets/ravenwood/portraits/guest/guest_male_eastern_age30_sheet30_r04_c04.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-guest-sheet30-r04-a50,guest,Male,eastern,50,sheet30,guest-sheet30-row-04,4,5,assets/ravenwood/portraits/guest/guest_male_eastern_age50_sheet30_r04_c05.png,assets/ravenwood/guest_portraits/sheets/sheet30.png,205,335
rw-staff-staff01-r01-a16,staff,Female,fair,16,staff01,staff-staff01-row-01,1,2,assets/ravenwood/portraits/staff/staff_female_fair_age16_staff01_r01_c02.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,353
rw-staff-staff01-r01-a24,staff,Female,fair,24,staff01,staff-staff01-row-01,1,3,assets/ravenwood/portraits/staff/staff_female_fair_age24_staff01_r01_c03.png,assets/ravenwood/staff_portraits/sheets/staff01.png,195,353
rw-staff-staff01-r01-a30,staff,Female,fair,30,staff01,staff-staff01-row-01,1,4,assets/ravenwood/portraits/staff/staff_female_fair_age30_staff01_r01_c04.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,353
rw-staff-staff01-r01-a50,staff,Female,fair,50,staff01,staff-staff01-row-01,1,5,assets/ravenwood/portraits/staff/staff_female_fair_age50_staff01_r01_c05.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,353
rw-staff-staff01-r02-a16,staff,Male,black,16,staff01,staff-staff01-row-02,2,2,assets/ravenwood/portraits/staff/staff_male_black_age16_staff01_r02_c02.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,353
rw-staff-staff01-r02-a24,staff,Male,black,24,staff01,staff-staff01-row-02,2,3,assets/ravenwood/portraits/staff/staff_male_black_age24_staff01_r02_c03.png,assets/ravenwood/staff_portraits/sheets/staff01.png,195,353
rw-staff-staff01-r02-a30,staff,Male,black,30,staff01,staff-staff01-row-02,2,4,assets/ravenwood/portraits/staff/staff_male_black_age30_staff01_r02_c04.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,353
rw-staff-staff01-r02-a50,staff,Male,black,50,staff01,staff-staff01-row-02,2,5,assets/ravenwood/portraits/staff/staff_male_black_age50_staff01_r02_c05.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,353
rw-staff-staff01-r03-a16,staff,Male,olive,16,staff01,staff-staff01-row-03,3,2,assets/ravenwood/portraits/staff/staff_male_olive_age16_staff01_r03_c02.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,352
rw-staff-staff01-r03-a24,staff,Male,olive,24,staff01,staff-staff01-row-03,3,3,assets/ravenwood/portraits/staff/staff_male_olive_age24_staff01_r03_c03.png,assets/ravenwood/staff_portraits/sheets/staff01.png,195,352
rw-staff-staff01-r03-a30,staff,Male,olive,30,staff01,staff-staff01-row-03,3,4,assets/ravenwood/portraits/staff/staff_male_olive_age30_staff01_r03_c04.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,352
rw-staff-staff01-r03-a50,staff,Male,olive,50,staff01,staff-staff01-row-03,3,5,assets/ravenwood/portraits/staff/staff_male_olive_age50_staff01_r03_c05.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,352
rw-staff-staff01-r04-a16,staff,Female,eastern,16,staff01,staff-staff01-row-04,4,2,assets/ravenwood/portraits/staff/staff_female_eastern_age16_staff01_r04_c02.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,353
rw-staff-staff01-r04-a24,staff,Female,eastern,24,staff01,staff-staff01-row-04,4,3,assets/ravenwood/portraits/staff/staff_female_eastern_age24_staff01_r04_c03.png,assets/ravenwood/staff_portraits/sheets/staff01.png,195,353
rw-staff-staff01-r04-a30,staff,Female,eastern,30,staff01,staff-staff01-row-04,4,4,assets/ravenwood/portraits/staff/staff_female_eastern_age30_staff01_r04_c04.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,353
rw-staff-staff01-r04-a50,staff,Female,eastern,50,staff01,staff-staff01-row-04,4,5,assets/ravenwood/portraits/staff/staff_female_eastern_age50_staff01_r04_c05.png,assets/ravenwood/staff_portraits/sheets/staff01.png,194,353
rw-staff-staff02-r01-a16,staff,Male,fair,16,staff02,staff-staff02-row-01,1,2,assets/ravenwood/portraits/staff/staff_male_fair_age16_staff02_r01_c02.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,353
rw-staff-staff02-r01-a24,staff,Male,fair,24,staff02,staff-staff02-row-01,1,3,assets/ravenwood/portraits/staff/staff_male_fair_age24_staff02_r01_c03.png,assets/ravenwood/staff_portraits/sheets/staff02.png,195,353
rw-staff-staff02-r01-a30,staff,Male,fair,30,staff02,staff-staff02-row-01,1,4,assets/ravenwood/portraits/staff/staff_male_fair_age30_staff02_r01_c04.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,353
rw-staff-staff02-r01-a50,staff,Male,fair,50,staff02,staff-staff02-row-01,1,5,assets/ravenwood/portraits/staff/staff_male_fair_age50_staff02_r01_c05.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,353
rw-staff-staff02-r02-a16,staff,Female,fair,16,staff02,staff-staff02-row-02,2,2,assets/ravenwood/portraits/staff/staff_female_fair_age16_staff02_r02_c02.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,353
rw-staff-staff02-r02-a24,staff,Female,fair,24,staff02,staff-staff02-row-02,2,3,assets/ravenwood/portraits/staff/staff_female_fair_age24_staff02_r02_c03.png,assets/ravenwood/staff_portraits/sheets/staff02.png,195,353
rw-staff-staff02-r02-a30,staff,Female,fair,30,staff02,staff-staff02-row-02,2,4,assets/ravenwood/portraits/staff/staff_female_fair_age30_staff02_r02_c04.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,353
rw-staff-staff02-r02-a50,staff,Female,fair,50,staff02,staff-staff02-row-02,2,5,assets/ravenwood/portraits/staff/staff_female_fair_age50_staff02_r02_c05.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,353
rw-staff-staff02-r03-a16,staff,Male,black,16,staff02,staff-staff02-row-03,3,2,assets/ravenwood/portraits/staff/staff_male_black_age16_staff02_r03_c02.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,352
rw-staff-staff02-r03-a24,staff,Male,black,24,staff02,staff-staff02-row-03,3,3,assets/ravenwood/portraits/staff/staff_male_black_age24_staff02_r03_c03.png,assets/ravenwood/staff_portraits/sheets/staff02.png,195,352
rw-staff-staff02-r03-a30,staff,Male,black,30,staff02,staff-staff02-row-03,3,4,assets/ravenwood/portraits/staff/staff_male_black_age30_staff02_r03_c04.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,352
rw-staff-staff02-r03-a50,staff,Male,black,50,staff02,staff-staff02-row-03,3,5,assets/ravenwood/portraits/staff/staff_male_black_age50_staff02_r03_c05.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,352
rw-staff-staff02-r04-a16,staff,Female,eastern,16,staff02,staff-staff02-row-04,4,2,assets/ravenwood/portraits/staff/staff_female_eastern_age16_staff02_r04_c02.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,353
rw-staff-staff02-r04-a24,staff,Female,eastern,24,staff02,staff-staff02-row-04,4,3,assets/ravenwood/portraits/staff/staff_female_eastern_age24_staff02_r04_c03.png,assets/ravenwood/staff_portraits/sheets/staff02.png,195,353
rw-staff-staff02-r04-a30,staff,Female,eastern,30,staff02,staff-staff02-row-04,4,4,assets/ravenwood/portraits/staff/staff_female_eastern_age30_staff02_r04_c04.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,353
rw-staff-staff02-r04-a50,staff,Female,eastern,50,staff02,staff-staff02-row-04,4,5,assets/ravenwood/portraits/staff/staff_female_eastern_age50_staff02_r04_c05.png,assets/ravenwood/staff_portraits/sheets/staff02.png,194,353
rw-staff-staff03-r01-a16,staff,Male,fair,16,staff03,staff-staff03-row-01,1,2,assets/ravenwood/portraits/staff/staff_male_fair_age16_staff03_r01_c02.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,353
rw-staff-staff03-r01-a24,staff,Male,fair,24,staff03,staff-staff03-row-01,1,3,assets/ravenwood/portraits/staff/staff_male_fair_age24_staff03_r01_c03.png,assets/ravenwood/staff_portraits/sheets/staff03.png,195,353
rw-staff-staff03-r01-a30,staff,Male,fair,30,staff03,staff-staff03-row-01,1,4,assets/ravenwood/portraits/staff/staff_male_fair_age30_staff03_r01_c04.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,353
rw-staff-staff03-r01-a50,staff,Male,fair,50,staff03,staff-staff03-row-01,1,5,assets/ravenwood/portraits/staff/staff_male_fair_age50_staff03_r01_c05.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,353
rw-staff-staff03-r02-a16,staff,Female,black,16,staff03,staff-staff03-row-02,2,2,assets/ravenwood/portraits/staff/staff_female_black_age16_staff03_r02_c02.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,353
rw-staff-staff03-r02-a24,staff,Female,black,24,staff03,staff-staff03-row-02,2,3,assets/ravenwood/portraits/staff/staff_female_black_age24_staff03_r02_c03.png,assets/ravenwood/staff_portraits/sheets/staff03.png,195,353
rw-staff-staff03-r02-a30,staff,Female,black,30,staff03,staff-staff03-row-02,2,4,assets/ravenwood/portraits/staff/staff_female_black_age30_staff03_r02_c04.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,353
rw-staff-staff03-r02-a50,staff,Female,black,50,staff03,staff-staff03-row-02,2,5,assets/ravenwood/portraits/staff/staff_female_black_age50_staff03_r02_c05.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,353
rw-staff-staff03-r03-a16,staff,Female,eastern,16,staff03,staff-staff03-row-03,3,2,assets/ravenwood/portraits/staff/staff_female_eastern_age16_staff03_r03_c02.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,352
rw-staff-staff03-r03-a24,staff,Female,eastern,24,staff03,staff-staff03-row-03,3,3,assets/ravenwood/portraits/staff/staff_female_eastern_age24_staff03_r03_c03.png,assets/ravenwood/staff_portraits/sheets/staff03.png,195,352
rw-staff-staff03-r03-a30,staff,Female,eastern,30,staff03,staff-staff03-row-03,3,4,assets/ravenwood/portraits/staff/staff_female_eastern_age30_staff03_r03_c04.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,352
rw-staff-staff03-r03-a50,staff,Female,eastern,50,staff03,staff-staff03-row-03,3,5,assets/ravenwood/portraits/staff/staff_female_eastern_age50_staff03_r03_c05.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,352
rw-staff-staff03-r04-a16,staff,Male,black,16,staff03,staff-staff03-row-04,4,2,assets/ravenwood/portraits/staff/staff_male_black_age16_staff03_r04_c02.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,353
rw-staff-staff03-r04-a24,staff,Male,black,24,staff03,staff-staff03-row-04,4,3,assets/ravenwood/portraits/staff/staff_male_black_age24_staff03_r04_c03.png,assets/ravenwood/staff_portraits/sheets/staff03.png,195,353
rw-staff-staff03-r04-a30,staff,Male,black,30,staff03,staff-staff03-row-04,4,4,assets/ravenwood/portraits/staff/staff_male_black_age30_staff03_r04_c04.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,353
rw-staff-staff03-r04-a50,staff,Male,black,50,staff03,staff-staff03-row-04,4,5,assets/ravenwood/portraits/staff/staff_male_black_age50_staff03_r04_c05.png,assets/ravenwood/staff_portraits/sheets/staff03.png,194,353
rw-staff-staff04-r01-a16,staff,Female,olive,16,staff04,staff-staff04-row-01,1,2,assets/ravenwood/portraits/staff/staff_female_olive_age16_staff04_r01_c02.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,353
rw-staff-staff04-r01-a24,staff,Female,olive,24,staff04,staff-staff04-row-01,1,3,assets/ravenwood/portraits/staff/staff_female_olive_age24_staff04_r01_c03.png,assets/ravenwood/staff_portraits/sheets/staff04.png,195,353
rw-staff-staff04-r01-a30,staff,Female,olive,30,staff04,staff-staff04-row-01,1,4,assets/ravenwood/portraits/staff/staff_female_olive_age30_staff04_r01_c04.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,353
rw-staff-staff04-r01-a50,staff,Female,olive,50,staff04,staff-staff04-row-01,1,5,assets/ravenwood/portraits/staff/staff_female_olive_age50_staff04_r01_c05.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,353
rw-staff-staff04-r02-a16,staff,Female,black,16,staff04,staff-staff04-row-02,2,2,assets/ravenwood/portraits/staff/staff_female_black_age16_staff04_r02_c02.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,353
rw-staff-staff04-r02-a24,staff,Female,black,24,staff04,staff-staff04-row-02,2,3,assets/ravenwood/portraits/staff/staff_female_black_age24_staff04_r02_c03.png,assets/ravenwood/staff_portraits/sheets/staff04.png,195,353
rw-staff-staff04-r02-a30,staff,Female,black,30,staff04,staff-staff04-row-02,2,4,assets/ravenwood/portraits/staff/staff_female_black_age30_staff04_r02_c04.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,353
rw-staff-staff04-r02-a50,staff,Female,black,50,staff04,staff-staff04-row-02,2,5,assets/ravenwood/portraits/staff/staff_female_black_age50_staff04_r02_c05.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,353
rw-staff-staff04-r03-a16,staff,Male,eastern,16,staff04,staff-staff04-row-03,3,2,assets/ravenwood/portraits/staff/staff_male_eastern_age16_staff04_r03_c02.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,352
rw-staff-staff04-r03-a24,staff,Male,eastern,24,staff04,staff-staff04-row-03,3,3,assets/ravenwood/portraits/staff/staff_male_eastern_age24_staff04_r03_c03.png,assets/ravenwood/staff_portraits/sheets/staff04.png,195,352
rw-staff-staff04-r03-a30,staff,Male,eastern,30,staff04,staff-staff04-row-03,3,4,assets/ravenwood/portraits/staff/staff_male_eastern_age30_staff04_r03_c04.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,352
rw-staff-staff04-r03-a50,staff,Male,eastern,50,staff04,staff-staff04-row-03,3,5,assets/ravenwood/portraits/staff/staff_male_eastern_age50_staff04_r03_c05.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,352
rw-staff-staff04-r04-a16,staff,Male,fair,16,staff04,staff-staff04-row-04,4,2,assets/ravenwood/portraits/staff/staff_male_fair_age16_staff04_r04_c02.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,353
rw-staff-staff04-r04-a24,staff,Male,fair,24,staff04,staff-staff04-row-04,4,3,assets/ravenwood/portraits/staff/staff_male_fair_age24_staff04_r04_c03.png,assets/ravenwood/staff_portraits/sheets/staff04.png,195,353
rw-staff-staff04-r04-a30,staff,Male,fair,30,staff04,staff-staff04-row-04,4,4,assets/ravenwood/portraits/staff/staff_male_fair_age30_staff04_r04_c04.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,353
rw-staff-staff04-r04-a50,staff,Male,fair,50,staff04,staff-staff04-row-04,4,5,assets/ravenwood/portraits/staff/staff_male_fair_age50_staff04_r04_c05.png,assets/ravenwood/staff_portraits/sheets/staff04.png,194,353
rw-staff-staff05-r01-a16,staff,Male,fair,16,staff05,staff-staff05-row-01,1,2,assets/ravenwood/portraits/staff/staff_male_fair_age16_staff05_r01_c02.png,assets/ravenwood/staff_portraits/sheets/staff05.png,194,353
rw-staff-staff05-r01-a24,staff,Male,fair,24,staff05,staff-staff05-row-01,1,3,assets/ravenwood/portraits/staff/staff_male_fair_age24_staff05_r01_c03.png,assets/ravenwood/staff_portraits/sheets/staff05.png,195,353
rw-staff-staff05-r01-a30,staff,Male,fair,30,staff05,staff-staff05-row-01,1,4,assets/ravenwood/portraits/staff/staff_male_fair_age30_staff05_r01_c04.png,assets/ravenwood/staff_portraits/sheets/staff05.png,194,353
rw-staff-staff05-r01-a50,staff,Male,fair,50,staff05,staff-staff05-row-01,1,5,assets/ravenwood/portraits/staff/staff_male_fair_age50_staff05_r01_c05.png,assets/ravenwood/staff_portraits/sheets/staff05.png,194,353
rw-staff-staff05-r02-a16,staff,Female,black,16,staff05,staff-staff05-row-02,2,2,assets/ravenwood/portraits/staff/staff_female_black_age16_staff05_r02_c02.png,assets/ravenwood/staff_portraits/sheets/staff05.png,194,353
rw-staff-staff05-r02-a24,staff,Female,black,24,staff05,staff-staff05-row-02,2,3,assets/ravenwood/portraits/staff/staff_female_black_age24_staff05_r02_c03.png,assets/ravenwood/staff_portraits/sheets/staff05.png,195,353
